track,algorithm
58c4eeeff81170be2028fead086e5f58_compressed.wav,1
58c4eeeff81170be2028fead086e5f58_reverb.wav,1
58c9422c5379e04a35b95922fb59841a.wav,1
58c9422c5379e04a35b95922fb59841a_noise_SNR15.wav,1
58c9422c5379e04a35b95922fb59841a_noise_SNR20.wav,1
58c9422c5379e04a35b95922fb59841a_noise_SNR25.wav,1
58c9422c5379e04a35b95922fb59841a_compressed.wav,1
58c9422c5379e04a35b95922fb59841a_reverb.wav,1
58cbdd8cb2f15b19f0b94013f7ae8c2f.wav,1
58cbdd8cb2f15b19f0b94013f7ae8c2f_noise_SNR15.wav,1
58cbdd8cb2f15b19f0b94013f7ae8c2f_noise_SNR20.wav,1
58cbdd8cb2f15b19f0b94013f7ae8c2f_noise_SNR25.wav,1
58cbdd8cb2f15b19f0b94013f7ae8c2f_compressed.wav,1
58cbdd8cb2f15b19f0b94013f7ae8c2f_reverb.wav,1
58e4ff28fbdaec3ab536beed9c5b4303.wav,2
58e4ff28fbdaec3ab536beed9c5b4303_noise_SNR15.wav,2
58e4ff28fbdaec3ab536beed9c5b4303_noise_SNR20.wav,2
58e4ff28fbdaec3ab536beed9c5b4303_noise_SNR25.wav,2
58e4ff28fbdaec3ab536beed9c5b4303_compressed.wav,2
58e4ff28fbdaec3ab536beed9c5b4303_reverb.wav,2
58eaf0adcdb06eea1571800b0c5e4cf0.wav,2
58eaf0adcdb06eea1571800b0c5e4cf0_noise_SNR15.wav,2
58eaf0adcdb06eea1571800b0c5e4cf0_noise_SNR20.wav,2
58eaf0adcdb06eea1571800b0c5e4cf0_noise_SNR25.wav,2
58eaf0adcdb06eea1571800b0c5e4cf0_compressed.wav,2
58eaf0adcdb06eea1571800b0c5e4cf0_reverb.wav,2
58eafd0acd09f524734e41adbcfdbb98.wav,2
58eafd0acd09f524734e41adbcfdbb98_noise_SNR15.wav,2
58eafd0acd09f524734e41adbcfdbb98_noise_SNR20.wav,2
58eafd0acd09f524734e41adbcfdbb98_noise_SNR25.wav,2
58eafd0acd09f524734e41adbcfdbb98_compressed.wav,2
58eafd0acd09f524734e41adbcfdbb98_reverb.wav,2
58ef5026fa5cbf532a1ec55f4fe6078e.wav,2
58ef5026fa5cbf532a1ec55f4fe6078e_noise_SNR15.wav,2
58ef5026fa5cbf532a1ec55f4fe6078e_noise_SNR20.wav,2
58ef5026fa5cbf532a1ec55f4fe6078e_noise_SNR25.wav,2
58ef5026fa5cbf532a1ec55f4fe6078e_compressed.wav,2
58ef5026fa5cbf532a1ec55f4fe6078e_reverb.wav,2
58f20082acc08c0b99b4b0691f538886.wav,2
58f20082acc08c0b99b4b0691f538886_noise_SNR15.wav,2
58f20082acc08c0b99b4b0691f538886_noise_SNR20.wav,2
58f20082acc08c0b99b4b0691f538886_noise_SNR25.wav,2
58f20082acc08c0b99b4b0691f538886_compressed.wav,2
58f20082acc08c0b99b4b0691f538886_reverb.wav,2
58f42a5a47785fec76125fc0989291e2.wav,1
58f42a5a47785fec76125fc0989291e2_noise_SNR15.wav,1
58f42a5a47785fec76125fc0989291e2_noise_SNR20.wav,1
58f42a5a47785fec76125fc0989291e2_noise_SNR25.wav,1
58f42a5a47785fec76125fc0989291e2_compressed.wav,1
58f42a5a47785fec76125fc0989291e2_reverb.wav,1
58fdce9b74fc666d58f116b7514e3aa9.wav,4
58fdce9b74fc666d58f116b7514e3aa9_noise_SNR15.wav,4
58fdce9b74fc666d58f116b7514e3aa9_noise_SNR20.wav,4
58fdce9b74fc666d58f116b7514e3aa9_noise_SNR25.wav,4
58fdce9b74fc666d58f116b7514e3aa9_compressed.wav,4
58fdce9b74fc666d58f116b7514e3aa9_reverb.wav,4
590062e04cd104c6c2acd716b71e775c.wav,0
590062e04cd104c6c2acd716b71e775c_noise_SNR15.wav,0
590062e04cd104c6c2acd716b71e775c_noise_SNR20.wav,0
590062e04cd104c6c2acd716b71e775c_noise_SNR25.wav,0
590062e04cd104c6c2acd716b71e775c_compressed.wav,0
590062e04cd104c6c2acd716b71e775c_reverb.wav,0
5915ac59be9b5072cffd75ada8d32dd7.wav,2
5915ac59be9b5072cffd75ada8d32dd7_noise_SNR15.wav,2
5915ac59be9b5072cffd75ada8d32dd7_noise_SNR20.wav,2
5915ac59be9b5072cffd75ada8d32dd7_noise_SNR25.wav,2
5915ac59be9b5072cffd75ada8d32dd7_compressed.wav,2
5915ac59be9b5072cffd75ada8d32dd7_reverb.wav,2
59212896f34f39dc8d5259b883cd43be.wav,0
59212896f34f39dc8d5259b883cd43be_noise_SNR15.wav,0
59212896f34f39dc8d5259b883cd43be_noise_SNR20.wav,0
59212896f34f39dc8d5259b883cd43be_noise_SNR25.wav,0
59212896f34f39dc8d5259b883cd43be_compressed.wav,0
59212896f34f39dc8d5259b883cd43be_reverb.wav,0
594cceb789dfce48caf2ec8e07557dd1.wav,0
594cceb789dfce48caf2ec8e07557dd1_noise_SNR15.wav,0
594cceb789dfce48caf2ec8e07557dd1_noise_SNR20.wav,0
594cceb789dfce48caf2ec8e07557dd1_noise_SNR25.wav,0
594cceb789dfce48caf2ec8e07557dd1_compressed.wav,0
594cceb789dfce48caf2ec8e07557dd1_reverb.wav,0
596340c234495cba538c5b1208624eff.wav,0
596340c234495cba538c5b1208624eff_noise_SNR15.wav,0
596340c234495cba538c5b1208624eff_noise_SNR20.wav,0
596340c234495cba538c5b1208624eff_noise_SNR25.wav,0
596340c234495cba538c5b1208624eff_compressed.wav,0
596340c234495cba538c5b1208624eff_reverb.wav,0
5981105bfc9190c162ef0378188b879c.wav,4
5981105bfc9190c162ef0378188b879c_noise_SNR15.wav,4
5981105bfc9190c162ef0378188b879c_noise_SNR20.wav,4
5981105bfc9190c162ef0378188b879c_noise_SNR25.wav,4
5981105bfc9190c162ef0378188b879c_compressed.wav,4
5981105bfc9190c162ef0378188b879c_reverb.wav,4
59864b219fc0c1ec119d185e8531e85c.wav,2
59864b219fc0c1ec119d185e8531e85c_noise_SNR15.wav,2
59864b219fc0c1ec119d185e8531e85c_noise_SNR20.wav,2
59864b219fc0c1ec119d185e8531e85c_noise_SNR25.wav,2
59864b219fc0c1ec119d185e8531e85c_compressed.wav,2
59864b219fc0c1ec119d185e8531e85c_reverb.wav,2
598bd7065cbf66e43d94163f72071f3e.wav,2
598bd7065cbf66e43d94163f72071f3e_noise_SNR15.wav,2
598bd7065cbf66e43d94163f72071f3e_noise_SNR20.wav,2
598bd7065cbf66e43d94163f72071f3e_noise_SNR25.wav,2
598bd7065cbf66e43d94163f72071f3e_compressed.wav,2
598bd7065cbf66e43d94163f72071f3e_reverb.wav,2
5997484b750a78d243035a398b479351.wav,3
5997484b750a78d243035a398b479351_noise_SNR15.wav,3
5997484b750a78d243035a398b479351_noise_SNR20.wav,3
5997484b750a78d243035a398b479351_noise_SNR25.wav,3
5997484b750a78d243035a398b479351_compressed.wav,3
5997484b750a78d243035a398b479351_reverb.wav,3
599da126762baf453024a9294642ec82.wav,2
599da126762baf453024a9294642ec82_noise_SNR15.wav,2
599da126762baf453024a9294642ec82_noise_SNR20.wav,2
599da126762baf453024a9294642ec82_noise_SNR25.wav,2
599da126762baf453024a9294642ec82_compressed.wav,2
599da126762baf453024a9294642ec82_reverb.wav,2
59a31f3d464d1ae46bb7641b8cb9b5c3.wav,0
59a31f3d464d1ae46bb7641b8cb9b5c3_noise_SNR15.wav,0
59a31f3d464d1ae46bb7641b8cb9b5c3_noise_SNR20.wav,0
59a31f3d464d1ae46bb7641b8cb9b5c3_noise_SNR25.wav,0
59a31f3d464d1ae46bb7641b8cb9b5c3_compressed.wav,0
59a31f3d464d1ae46bb7641b8cb9b5c3_reverb.wav,0
59c8058af301aafbba46a56b3b0608aa.wav,0
59c8058af301aafbba46a56b3b0608aa_noise_SNR15.wav,0
59c8058af301aafbba46a56b3b0608aa_noise_SNR20.wav,0
59c8058af301aafbba46a56b3b0608aa_noise_SNR25.wav,0
59c8058af301aafbba46a56b3b0608aa_compressed.wav,0
59c8058af301aafbba46a56b3b0608aa_reverb.wav,0
59d99ffdaf4505f9b9d863c5427b1dd6.wav,0
59d99ffdaf4505f9b9d863c5427b1dd6_noise_SNR15.wav,0
59d99ffdaf4505f9b9d863c5427b1dd6_noise_SNR20.wav,0
59d99ffdaf4505f9b9d863c5427b1dd6_noise_SNR25.wav,0
59d99ffdaf4505f9b9d863c5427b1dd6_compressed.wav,0
59d99ffdaf4505f9b9d863c5427b1dd6_reverb.wav,0
59de1d3fc96dc9efd905500abe4d2a22.wav,0
59de1d3fc96dc9efd905500abe4d2a22_noise_SNR15.wav,0
59de1d3fc96dc9efd905500abe4d2a22_noise_SNR20.wav,0
59de1d3fc96dc9efd905500abe4d2a22_noise_SNR25.wav,0
59de1d3fc96dc9efd905500abe4d2a22_compressed.wav,0
59de1d3fc96dc9efd905500abe4d2a22_reverb.wav,0
59dfce4883150c6879a0e8e5c32e4847.wav,2
59dfce4883150c6879a0e8e5c32e4847_noise_SNR15.wav,2
59dfce4883150c6879a0e8e5c32e4847_noise_SNR20.wav,2
59dfce4883150c6879a0e8e5c32e4847_noise_SNR25.wav,2
59dfce4883150c6879a0e8e5c32e4847_compressed.wav,2
59dfce4883150c6879a0e8e5c32e4847_reverb.wav,2
59e923603cc1d154c012197e780bda14.wav,4
59e923603cc1d154c012197e780bda14_noise_SNR15.wav,4
59e923603cc1d154c012197e780bda14_noise_SNR20.wav,4
59e923603cc1d154c012197e780bda14_noise_SNR25.wav,4
59e923603cc1d154c012197e780bda14_compressed.wav,4
59e923603cc1d154c012197e780bda14_reverb.wav,4
5a23b3bc04df862b26e8b76e8beb0759.wav,4
5a23b3bc04df862b26e8b76e8beb0759_noise_SNR15.wav,4
5a23b3bc04df862b26e8b76e8beb0759_noise_SNR20.wav,4
5a23b3bc04df862b26e8b76e8beb0759_noise_SNR25.wav,4
5a23b3bc04df862b26e8b76e8beb0759_compressed.wav,4
5a23b3bc04df862b26e8b76e8beb0759_reverb.wav,4
5a2b5844b435c9bf3f3f3e11fb93fc88.wav,4
5a2b5844b435c9bf3f3f3e11fb93fc88_noise_SNR15.wav,4
5a2b5844b435c9bf3f3f3e11fb93fc88_noise_SNR20.wav,4
5a2b5844b435c9bf3f3f3e11fb93fc88_noise_SNR25.wav,4
5a2b5844b435c9bf3f3f3e11fb93fc88_compressed.wav,4
5a2b5844b435c9bf3f3f3e11fb93fc88_reverb.wav,4
5a3a746e17065f06378b81fa2a3ff34d.wav,3
5a3a746e17065f06378b81fa2a3ff34d_noise_SNR15.wav,3
5a3a746e17065f06378b81fa2a3ff34d_noise_SNR20.wav,3
5a3a746e17065f06378b81fa2a3ff34d_noise_SNR25.wav,3
5a3a746e17065f06378b81fa2a3ff34d_compressed.wav,3
5a3a746e17065f06378b81fa2a3ff34d_reverb.wav,3
5a3e68049c47359397811bc0124aa6a2.wav,4
5a3e68049c47359397811bc0124aa6a2_noise_SNR15.wav,4
5a3e68049c47359397811bc0124aa6a2_noise_SNR20.wav,4
5a3e68049c47359397811bc0124aa6a2_noise_SNR25.wav,4
5a3e68049c47359397811bc0124aa6a2_compressed.wav,4
5a3e68049c47359397811bc0124aa6a2_reverb.wav,4
5a44092f27efac4ba58be6a89e1f32cc.wav,2
5a44092f27efac4ba58be6a89e1f32cc_noise_SNR15.wav,2
5a44092f27efac4ba58be6a89e1f32cc_noise_SNR20.wav,2
5a44092f27efac4ba58be6a89e1f32cc_noise_SNR25.wav,2
5a44092f27efac4ba58be6a89e1f32cc_compressed.wav,2
5a44092f27efac4ba58be6a89e1f32cc_reverb.wav,2
5a640e720bb576f8aae047ffa1e29994.wav,1
5a640e720bb576f8aae047ffa1e29994_noise_SNR15.wav,1
5a640e720bb576f8aae047ffa1e29994_noise_SNR20.wav,1
5a640e720bb576f8aae047ffa1e29994_noise_SNR25.wav,1
5a640e720bb576f8aae047ffa1e29994_compressed.wav,1
5a640e720bb576f8aae047ffa1e29994_reverb.wav,1
5a7ffe097576164b469ecb009c4adbe2.wav,4
5a7ffe097576164b469ecb009c4adbe2_noise_SNR15.wav,4
5a7ffe097576164b469ecb009c4adbe2_noise_SNR20.wav,4
5a7ffe097576164b469ecb009c4adbe2_noise_SNR25.wav,4
5a7ffe097576164b469ecb009c4adbe2_compressed.wav,4
5a7ffe097576164b469ecb009c4adbe2_reverb.wav,4
5a8f61ff718701f54b3f3908f556b2a6.wav,2
5a8f61ff718701f54b3f3908f556b2a6_noise_SNR15.wav,2
5a8f61ff718701f54b3f3908f556b2a6_noise_SNR20.wav,2
5a8f61ff718701f54b3f3908f556b2a6_noise_SNR25.wav,2
5a8f61ff718701f54b3f3908f556b2a6_compressed.wav,2
5a8f61ff718701f54b3f3908f556b2a6_reverb.wav,2
5a8ff11bffa2ed6068c27aa7f41516ce.wav,0
5a8ff11bffa2ed6068c27aa7f41516ce_noise_SNR15.wav,0
5a8ff11bffa2ed6068c27aa7f41516ce_noise_SNR20.wav,0
5a8ff11bffa2ed6068c27aa7f41516ce_noise_SNR25.wav,0
5a8ff11bffa2ed6068c27aa7f41516ce_compressed.wav,0
5a8ff11bffa2ed6068c27aa7f41516ce_reverb.wav,0
5a94c0a59b8dfb210f5ce30069eb0eb7.wav,3
5a94c0a59b8dfb210f5ce30069eb0eb7_noise_SNR15.wav,3
5a94c0a59b8dfb210f5ce30069eb0eb7_noise_SNR20.wav,3
5a94c0a59b8dfb210f5ce30069eb0eb7_noise_SNR25.wav,3
5a94c0a59b8dfb210f5ce30069eb0eb7_compressed.wav,3
5a94c0a59b8dfb210f5ce30069eb0eb7_reverb.wav,3
5a99e50f83a4502305e57eab3856ecaf.wav,2
5a99e50f83a4502305e57eab3856ecaf_noise_SNR15.wav,2
5a99e50f83a4502305e57eab3856ecaf_noise_SNR20.wav,2
5a99e50f83a4502305e57eab3856ecaf_noise_SNR25.wav,2
5a99e50f83a4502305e57eab3856ecaf_compressed.wav,2
5a99e50f83a4502305e57eab3856ecaf_reverb.wav,2
5aa130c77aa224430f7bbdac67b9e72b.wav,2
5aa130c77aa224430f7bbdac67b9e72b_noise_SNR15.wav,2
5aa130c77aa224430f7bbdac67b9e72b_noise_SNR20.wav,2
5aa130c77aa224430f7bbdac67b9e72b_noise_SNR25.wav,2
5aa130c77aa224430f7bbdac67b9e72b_compressed.wav,2
5aa130c77aa224430f7bbdac67b9e72b_reverb.wav,2
5aa2d4c162143371616bc1ca58dab019.wav,1
5aa2d4c162143371616bc1ca58dab019_noise_SNR15.wav,1
5aa2d4c162143371616bc1ca58dab019_noise_SNR20.wav,1
5aa2d4c162143371616bc1ca58dab019_noise_SNR25.wav,1
5aa2d4c162143371616bc1ca58dab019_compressed.wav,1
5aa2d4c162143371616bc1ca58dab019_reverb.wav,1
5ab0c05c9ba4f9a1e8f9ff45fea345ff.wav,1
5ab0c05c9ba4f9a1e8f9ff45fea345ff_noise_SNR15.wav,1
5ab0c05c9ba4f9a1e8f9ff45fea345ff_noise_SNR20.wav,1
5ab0c05c9ba4f9a1e8f9ff45fea345ff_noise_SNR25.wav,1
5ab0c05c9ba4f9a1e8f9ff45fea345ff_compressed.wav,1
5ab0c05c9ba4f9a1e8f9ff45fea345ff_reverb.wav,1
5ac447740301fa7d68324f333380bbc8.wav,1
5ac447740301fa7d68324f333380bbc8_noise_SNR15.wav,1
5ac447740301fa7d68324f333380bbc8_noise_SNR20.wav,1
5ac447740301fa7d68324f333380bbc8_noise_SNR25.wav,1
5ac447740301fa7d68324f333380bbc8_compressed.wav,1
5ac447740301fa7d68324f333380bbc8_reverb.wav,1
5ac668b2cf444c35d1940d83cdf19576.wav,4
5ac668b2cf444c35d1940d83cdf19576_noise_SNR15.wav,4
5ac668b2cf444c35d1940d83cdf19576_noise_SNR20.wav,4
5ac668b2cf444c35d1940d83cdf19576_noise_SNR25.wav,4
5ac668b2cf444c35d1940d83cdf19576_compressed.wav,4
5ac668b2cf444c35d1940d83cdf19576_reverb.wav,4
5ad186a045bcc07dfb7aae079b8d7955.wav,0
5ad186a045bcc07dfb7aae079b8d7955_noise_SNR15.wav,0
5ad186a045bcc07dfb7aae079b8d7955_noise_SNR20.wav,0
5ad186a045bcc07dfb7aae079b8d7955_noise_SNR25.wav,0
5ad186a045bcc07dfb7aae079b8d7955_compressed.wav,0
5ad186a045bcc07dfb7aae079b8d7955_reverb.wav,0
5af4c7c154e45ef330caa370a8884f5b.wav,4
5af4c7c154e45ef330caa370a8884f5b_noise_SNR15.wav,4
5af4c7c154e45ef330caa370a8884f5b_noise_SNR20.wav,4
5af4c7c154e45ef330caa370a8884f5b_noise_SNR25.wav,4
5af4c7c154e45ef330caa370a8884f5b_compressed.wav,4
5af4c7c154e45ef330caa370a8884f5b_reverb.wav,4
5af5ab37de49b2a6c6ef60b7f70c1291.wav,0
5af5ab37de49b2a6c6ef60b7f70c1291_noise_SNR15.wav,0
5af5ab37de49b2a6c6ef60b7f70c1291_noise_SNR20.wav,0
5af5ab37de49b2a6c6ef60b7f70c1291_noise_SNR25.wav,0
5af5ab37de49b2a6c6ef60b7f70c1291_compressed.wav,0
5af5ab37de49b2a6c6ef60b7f70c1291_reverb.wav,0
5b0b07f6698584dd469c1fd516850d94.wav,1
5b0b07f6698584dd469c1fd516850d94_noise_SNR15.wav,1
5b0b07f6698584dd469c1fd516850d94_noise_SNR20.wav,1
5b0b07f6698584dd469c1fd516850d94_noise_SNR25.wav,1
5b0b07f6698584dd469c1fd516850d94_compressed.wav,1
5b0b07f6698584dd469c1fd516850d94_reverb.wav,1
5b0c96e4dd35627ead8bbeb2375be0d7.wav,3
5b0c96e4dd35627ead8bbeb2375be0d7_noise_SNR15.wav,3
5b0c96e4dd35627ead8bbeb2375be0d7_noise_SNR20.wav,3
5b0c96e4dd35627ead8bbeb2375be0d7_noise_SNR25.wav,3
5b0c96e4dd35627ead8bbeb2375be0d7_compressed.wav,3
5b0c96e4dd35627ead8bbeb2375be0d7_reverb.wav,3
5b0ee282a9db50c859e371badd532aff.wav,2
5b0ee282a9db50c859e371badd532aff_noise_SNR15.wav,2
5b0ee282a9db50c859e371badd532aff_noise_SNR20.wav,2
5b0ee282a9db50c859e371badd532aff_noise_SNR25.wav,2
5b0ee282a9db50c859e371badd532aff_compressed.wav,2
5b0ee282a9db50c859e371badd532aff_reverb.wav,2
5b130d9371aa0ac5785e20f2506c72f1.wav,2
5b130d9371aa0ac5785e20f2506c72f1_noise_SNR15.wav,2
5b130d9371aa0ac5785e20f2506c72f1_noise_SNR20.wav,2
5b130d9371aa0ac5785e20f2506c72f1_noise_SNR25.wav,2
5b130d9371aa0ac5785e20f2506c72f1_compressed.wav,2
5b130d9371aa0ac5785e20f2506c72f1_reverb.wav,2
5b19ace0920455da677fed317d93e8b2.wav,4
5b19ace0920455da677fed317d93e8b2_noise_SNR15.wav,4
5b19ace0920455da677fed317d93e8b2_noise_SNR20.wav,4
5b19ace0920455da677fed317d93e8b2_noise_SNR25.wav,4
5b19ace0920455da677fed317d93e8b2_compressed.wav,4
5b19ace0920455da677fed317d93e8b2_reverb.wav,4
5b1a21ccc7c0a71219ae43529e7b6330.wav,3
5b1a21ccc7c0a71219ae43529e7b6330_noise_SNR15.wav,3
5b1a21ccc7c0a71219ae43529e7b6330_noise_SNR20.wav,3
5b1a21ccc7c0a71219ae43529e7b6330_noise_SNR25.wav,3
5b1a21ccc7c0a71219ae43529e7b6330_compressed.wav,3
5b1a21ccc7c0a71219ae43529e7b6330_reverb.wav,3
5b2260a72ef70fc6390dafd7cc6bc183.wav,1
5b2260a72ef70fc6390dafd7cc6bc183_noise_SNR15.wav,1
5b2260a72ef70fc6390dafd7cc6bc183_noise_SNR20.wav,1
5b2260a72ef70fc6390dafd7cc6bc183_noise_SNR25.wav,1
5b2260a72ef70fc6390dafd7cc6bc183_compressed.wav,1
5b2260a72ef70fc6390dafd7cc6bc183_reverb.wav,1
5b258170ef070551513e710a71748fc1.wav,0
5b258170ef070551513e710a71748fc1_noise_SNR15.wav,0
5b258170ef070551513e710a71748fc1_noise_SNR20.wav,0
5b258170ef070551513e710a71748fc1_noise_SNR25.wav,0
5b258170ef070551513e710a71748fc1_compressed.wav,0
5b258170ef070551513e710a71748fc1_reverb.wav,0
5b28cc4708ab4660acf06ef2df7db95c.wav,1
5b28cc4708ab4660acf06ef2df7db95c_noise_SNR15.wav,1
5b28cc4708ab4660acf06ef2df7db95c_noise_SNR20.wav,1
5b28cc4708ab4660acf06ef2df7db95c_noise_SNR25.wav,1
5b28cc4708ab4660acf06ef2df7db95c_compressed.wav,1
5b28cc4708ab4660acf06ef2df7db95c_reverb.wav,1
5b2c45d14f12156aa559f7787ea75454.wav,4
5b2c45d14f12156aa559f7787ea75454_noise_SNR15.wav,4
5b2c45d14f12156aa559f7787ea75454_noise_SNR20.wav,4
5b2c45d14f12156aa559f7787ea75454_noise_SNR25.wav,4
5b2c45d14f12156aa559f7787ea75454_compressed.wav,4
5b2c45d14f12156aa559f7787ea75454_reverb.wav,4
5b3582d5861c06d9f0b2c3085c5c3bf2.wav,2
5b3582d5861c06d9f0b2c3085c5c3bf2_noise_SNR15.wav,2
5b3582d5861c06d9f0b2c3085c5c3bf2_noise_SNR20.wav,2
5b3582d5861c06d9f0b2c3085c5c3bf2_noise_SNR25.wav,2
5b3582d5861c06d9f0b2c3085c5c3bf2_compressed.wav,2
5b3582d5861c06d9f0b2c3085c5c3bf2_reverb.wav,2
5b4591f6bbbf0376d74a38d6eaee000c.wav,3
5b4591f6bbbf0376d74a38d6eaee000c_noise_SNR15.wav,3
5b4591f6bbbf0376d74a38d6eaee000c_noise_SNR20.wav,3
5b4591f6bbbf0376d74a38d6eaee000c_noise_SNR25.wav,3
5b4591f6bbbf0376d74a38d6eaee000c_compressed.wav,3
5b4591f6bbbf0376d74a38d6eaee000c_reverb.wav,3
5b5e347013f42abe84a1a471939a5dc4.wav,1
5b5e347013f42abe84a1a471939a5dc4_noise_SNR15.wav,1
5b5e347013f42abe84a1a471939a5dc4_noise_SNR20.wav,1
5b5e347013f42abe84a1a471939a5dc4_noise_SNR25.wav,1
5b5e347013f42abe84a1a471939a5dc4_compressed.wav,1
5b5e347013f42abe84a1a471939a5dc4_reverb.wav,1
5b6bd245ffc98805bb102d11a0549b80.wav,1
5b6bd245ffc98805bb102d11a0549b80_noise_SNR15.wav,1
5b6bd245ffc98805bb102d11a0549b80_noise_SNR20.wav,1
5b6bd245ffc98805bb102d11a0549b80_noise_SNR25.wav,1
5b6bd245ffc98805bb102d11a0549b80_compressed.wav,1
5b6bd245ffc98805bb102d11a0549b80_reverb.wav,1
5b73333654cd6a01c58c7d177ed84d40.wav,0
5b73333654cd6a01c58c7d177ed84d40_noise_SNR15.wav,0
5b73333654cd6a01c58c7d177ed84d40_noise_SNR20.wav,0
5b73333654cd6a01c58c7d177ed84d40_noise_SNR25.wav,0
5b73333654cd6a01c58c7d177ed84d40_compressed.wav,0
5b73333654cd6a01c58c7d177ed84d40_reverb.wav,0
5b81c7db7057491ad66ec8a254d224e4.wav,3
5b81c7db7057491ad66ec8a254d224e4_noise_SNR15.wav,3
5b81c7db7057491ad66ec8a254d224e4_noise_SNR20.wav,3
5b81c7db7057491ad66ec8a254d224e4_noise_SNR25.wav,3
5b81c7db7057491ad66ec8a254d224e4_compressed.wav,3
5b81c7db7057491ad66ec8a254d224e4_reverb.wav,3
5b849362ea18fe1126b38b1a45edd1b4.wav,1
5b849362ea18fe1126b38b1a45edd1b4_noise_SNR15.wav,1
5b849362ea18fe1126b38b1a45edd1b4_noise_SNR20.wav,1
5b849362ea18fe1126b38b1a45edd1b4_noise_SNR25.wav,1
5b849362ea18fe1126b38b1a45edd1b4_compressed.wav,1
5b849362ea18fe1126b38b1a45edd1b4_reverb.wav,1
5bc8ccb59052716b41378fe65aabd0ba.wav,1
5bc8ccb59052716b41378fe65aabd0ba_noise_SNR15.wav,1
5bc8ccb59052716b41378fe65aabd0ba_noise_SNR20.wav,1
5bc8ccb59052716b41378fe65aabd0ba_noise_SNR25.wav,1
5bc8ccb59052716b41378fe65aabd0ba_compressed.wav,1
5bc8ccb59052716b41378fe65aabd0ba_reverb.wav,1
5bd5bf24ec7fb3f15fb03549760a5bc3.wav,3
5bd5bf24ec7fb3f15fb03549760a5bc3_noise_SNR15.wav,3
5bd5bf24ec7fb3f15fb03549760a5bc3_noise_SNR20.wav,3
5bd5bf24ec7fb3f15fb03549760a5bc3_noise_SNR25.wav,3
5bd5bf24ec7fb3f15fb03549760a5bc3_compressed.wav,3
5bd5bf24ec7fb3f15fb03549760a5bc3_reverb.wav,3
5c1d97180ccbe762443f9e8bbf392507.wav,3
5c1d97180ccbe762443f9e8bbf392507_noise_SNR15.wav,3
5c1d97180ccbe762443f9e8bbf392507_noise_SNR20.wav,3
5c1d97180ccbe762443f9e8bbf392507_noise_SNR25.wav,3
5c1d97180ccbe762443f9e8bbf392507_compressed.wav,3
5c1d97180ccbe762443f9e8bbf392507_reverb.wav,3
5c3cfec2a75c96992ce02f0885cfb7cb.wav,4
5c3cfec2a75c96992ce02f0885cfb7cb_noise_SNR15.wav,4
5c3cfec2a75c96992ce02f0885cfb7cb_noise_SNR20.wav,4
5c3cfec2a75c96992ce02f0885cfb7cb_noise_SNR25.wav,4
5c3cfec2a75c96992ce02f0885cfb7cb_compressed.wav,4
5c3cfec2a75c96992ce02f0885cfb7cb_reverb.wav,4
5c447678fcdb491082e217ea3d7e1135.wav,2
5c447678fcdb491082e217ea3d7e1135_noise_SNR15.wav,2
5c447678fcdb491082e217ea3d7e1135_noise_SNR20.wav,2
5c447678fcdb491082e217ea3d7e1135_noise_SNR25.wav,2
5c447678fcdb491082e217ea3d7e1135_compressed.wav,2
5c447678fcdb491082e217ea3d7e1135_reverb.wav,2
5c55811d1c950da202781eb82e3d2a6b.wav,2
5c55811d1c950da202781eb82e3d2a6b_noise_SNR15.wav,2
5c55811d1c950da202781eb82e3d2a6b_noise_SNR20.wav,2
5c55811d1c950da202781eb82e3d2a6b_noise_SNR25.wav,2
5c55811d1c950da202781eb82e3d2a6b_compressed.wav,2
5c55811d1c950da202781eb82e3d2a6b_reverb.wav,2
5c56cc1a5dafb348e652b78b6ba08501.wav,4
5c56cc1a5dafb348e652b78b6ba08501_noise_SNR15.wav,4
5c56cc1a5dafb348e652b78b6ba08501_noise_SNR20.wav,4
5c56cc1a5dafb348e652b78b6ba08501_noise_SNR25.wav,4
5c56cc1a5dafb348e652b78b6ba08501_compressed.wav,4
5c56cc1a5dafb348e652b78b6ba08501_reverb.wav,4
5c685d6c604f2803d1c046a6a1f7a2d1.wav,2
5c685d6c604f2803d1c046a6a1f7a2d1_noise_SNR15.wav,2
5c685d6c604f2803d1c046a6a1f7a2d1_noise_SNR20.wav,2
5c685d6c604f2803d1c046a6a1f7a2d1_noise_SNR25.wav,2
5c685d6c604f2803d1c046a6a1f7a2d1_compressed.wav,2
5c685d6c604f2803d1c046a6a1f7a2d1_reverb.wav,2
5c775fe8924a20ee26639de24437fbcc.wav,4
5c775fe8924a20ee26639de24437fbcc_noise_SNR15.wav,4
5c775fe8924a20ee26639de24437fbcc_noise_SNR20.wav,4
5c775fe8924a20ee26639de24437fbcc_noise_SNR25.wav,4
5c775fe8924a20ee26639de24437fbcc_compressed.wav,4
5c775fe8924a20ee26639de24437fbcc_reverb.wav,4
5c7c3b0f80d15875e05d12edcd752091.wav,0
5c7c3b0f80d15875e05d12edcd752091_noise_SNR15.wav,0
5c7c3b0f80d15875e05d12edcd752091_noise_SNR20.wav,0
5c7c3b0f80d15875e05d12edcd752091_noise_SNR25.wav,0
5c7c3b0f80d15875e05d12edcd752091_compressed.wav,0
5c7c3b0f80d15875e05d12edcd752091_reverb.wav,0
